index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
77,13059.0,9625.0,14992.0,9379.0,28422.0,8439.0,25305.0,11945.0,15055.0,16938.0,20859.0,25450.0,20886.0,23540.0,4995.0,5410.0,161144.0,408274.0,97632.0,758046.0,3768.0,4934.0,75529.0,89640.0,86990.0,84761.0,17709.0,18428.0,13587.0,16315.0,18117.0,3979.0,6419.0,8651.0,0,
78,11843.0,11270.0,13581.0,8717.0,24634.0,10402.0,25177.0,20525.0,14802.0,13181.0,26413.0,28946.0,20369.0,22851.0,5131.0,5410.0,145232.0,406150.0,111254.0,749135.0,5581.0,4015.0,81929.0,88859.0,88386.0,83534.0,18284.0,18502.0,14939.0,15896.0,18272.0,4990.0,7069.0,6653.0,0,
79,10877.0,10265.0,13246.0,6926.0,27432.0,8849.0,27744.0,23390.0,22586.0,22343.0,27698.0,28588.0,20319.0,22253.0,5032.0,3530.0,159299.0,346551.0,102373.0,841741.0,4182.0,3490.0,78908.0,90847.0,98370.0,80724.0,16294.0,18894.0,17157.0,17070.0,20893.0,4184.0,6385.0,10168.0,0,
80,13591.0,11311.0,13687.0,6926.0,24249.0,8944.0,22347.0,17332.0,20607.0,9334.0,25277.0,22740.0,19621.0,20300.0,3623.0,3530.0,132156.0,367498.0,110150.0,751343.0,5429.0,5708.0,84138.0,90214.0,91057.0,82666.0,18052.0,16459.0,16777.0,19006.0,18309.0,5510.0,5228.0,6451.0,0,
81,12472.0,11101.0,14146.0,8463.0,25170.0,10243.0,31279.0,27559.0,12973.0,24182.0,29856.0,27736.0,24116.0,24725.0,4006.0,3530.0,158462.0,367498.0,110595.0,878173.0,4993.0,5475.0,90850.0,100336.0,100733.0,89744.0,16284.0,20969.0,16369.0,19006.0,21324.0,5099.0,7279.0,8387.0,0,
82,15407.0,9877.0,14423.0,9548.0,26936.0,11187.0,27367.0,13882.0,11601.0,11759.0,24623.0,24758.0,24874.0,21026.0,5014.0,4417.0,150249.0,417643.0,116332.0,866964.0,4580.0,6413.0,91718.0,96346.0,91756.0,90251.0,22746.0,18053.0,17356.0,14110.0,19724.0,5733.0,8048.0,7710.0,0,
83,14936.0,9877.0,13521.0,9304.0,25465.0,8609.0,26944.0,11253.0,21331.0,18012.0,28830.0,29359.0,23612.0,21633.0,5662.0,5335.0,140535.0,359481.0,111538.0,725656.0,4787.0,5798.0,77054.0,91452.0,86162.0,82843.0,16729.0,16855.0,13845.0,16508.0,18633.0,4904.0,5107.0,7747.0,0,
84,13992.0,8248.0,14082.0,9304.0,29733.0,10062.0,29592.0,11253.0,15877.0,21913.0,24425.0,27732.0,24256.0,24840.0,4358.0,4011.0,152944.0,359481.0,101904.0,827421.0,5374.0,4554.0,88115.0,97047.0,98252.0,85297.0,19656.0,18301.0,17871.0,19468.0,21732.0,4546.0,7823.0,7622.0,0,
85,16168.0,9782.0,16288.0,10272.0,25960.0,8578.0,24168.0,9935.0,9916.0,10203.0,24425.0,30298.0,17439.0,17414.0,5911.0,3192.0,152944.0,340580.0,96789.0,727075.0,3230.0,4360.0,76765.0,93138.0,97767.0,74398.0,16150.0,15889.0,16818.0,15952.0,18406.0,4887.0,6620.0,6391.0,0,
86,13279.0,9782.0,12169.0,9934.0,25814.0,10552.0,26312.0,16745.0,25448.0,18068.0,24116.0,24127.0,23221.0,24525.0,5815.0,3192.0,153410.0,395233.0,91553.0,752646.0,5051.0,4702.0,82863.0,93266.0,92307.0,76337.0,17400.0,16359.0,16282.0,17066.0,20963.0,4217.0,6721.0,9258.0,0,
87,12183.0,10264.0,11432.0,10168.0,31813.0,10452.0,27365.0,13691.0,21021.0,12982.0,25030.0,27905.0,19386.0,19365.0,5170.0,4117.0,154755.0,366817.0,91553.0,810363.0,3088.0,4569.0,87777.0,96457.0,97520.0,88625.0,19746.0,20357.0,16646.0,16863.0,20870.0,5847.0,6366.0,8571.0,0,
88,16124.0,10264.0,16468.0,8562.0,22181.0,8707.0,23005.0,9420.0,16643.0,9241.0,27386.0,23292.0,24164.0,21546.0,4326.0,2230.0,152733.0,410382.0,95600.0,723074.0,5374.0,2743.0,78583.0,85111.0,86283.0,82677.0,18482.0,18210.0,18374.0,13097.0,19214.0,4898.0,5110.0,6862.0,0,
89,15552.0,9913.0,14219.0,11101.0,27795.0,9923.0,30305.0,28535.0,19322.0,9241.0,30655.0,28020.0,23781.0,23729.0,5029.0,5267.0,152733.0,410016.0,120590.0,849106.0,4919.0,3481.0,90272.0,97388.0,105500.0,85970.0,20170.0,19696.0,18634.0,18409.0,21787.0,6462.0,8047.0,10087.0,0,
90,15809.0,9203.0,13241.0,8446.0,25747.0,6843.0,23967.0,6724.0,16922.0,17613.0,27523.0,25907.0,20946.0,18549.0,5576.0,3617.0,152265.0,397564.0,104486.0,657004.0,4508.0,6791.0,84821.0,93086.0,94833.0,83197.0,18267.0,18081.0,17026.0,15782.0,19109.0,5024.0,6436.0,6026.0,0,
91,15206.0,9472.0,15625.0,8673.0,27370.0,10446.0,27435.0,10661.0,20791.0,21440.0,30732.0,30394.0,24864.0,20420.0,4113.0,4760.0,152265.0,394343.0,114548.0,677220.0,5299.0,4054.0,73971.0,92023.0,95319.0,70237.0,17373.0,17918.0,15124.0,13859.0,22444.0,5075.0,7428.0,7046.0,0,
92,14819.0,9610.0,12023.0,8622.0,21535.0,8377.0,27435.0,7494.0,13164.0,8107.0,23846.0,21584.0,17623.0,16235.0,3508.0,5301.0,129531.0,257361.0,93371.0,841435.0,3892.0,5881.0,76755.0,91370.0,92493.0,78164.0,17500.0,17094.0,15124.0,17171.0,18462.0,4671.0,7373.0,6137.0,0,
93,13596.0,9610.0,13004.0,9752.0,25562.0,10755.0,27821.0,24362.0,19472.0,23683.0,30260.0,27386.0,24841.0,22719.0,4583.0,3883.0,149988.0,257361.0,107165.0,735432.0,4596.0,6383.0,81335.0,91370.0,93268.0,83700.0,19535.0,15806.0,16566.0,16366.0,20292.0,3192.0,7547.0,9564.0,0,
94,14420.0,10620.0,12867.0,7723.0,28384.0,10351.0,31276.0,18172.0,13367.0,20129.0,24839.0,24784.0,22995.0,22719.0,4583.0,4023.0,149988.0,397766.0,120281.0,866927.0,3900.0,5012.0,81335.0,110306.0,93268.0,88756.0,19535.0,20969.0,18145.0,19461.0,20292.0,5407.0,7750.0,8512.0,0,
95,11794.0,11949.0,12447.0,7723.0,21669.0,9382.0,23212.0,17641.0,13671.0,12081.0,28450.0,24449.0,17293.0,21261.0,3828.0,3861.0,122516.0,279869.0,105735.0,790123.0,5234.0,3180.0,72514.0,82098.0,79618.0,79752.0,16861.0,15996.0,15972.0,15403.0,17536.0,4401.0,5479.0,6347.0,0,
96,16304.0,9213.0,15572.0,8826.0,27722.0,10220.0,26538.0,20483.0,17748.0,12930.0,26276.0,24809.0,20323.0,21678.0,4175.0,5370.0,158910.0,412723.0,116877.0,740645.0,4922.0,4682.0,80041.0,102741.0,102217.0,78876.0,19087.0,21556.0,17046.0,16391.0,20114.0,4372.0,7321.0,6347.0,0,
97,13163.0,10783.0,14110.0,8829.0,22217.0,8923.0,24957.0,12281.0,17748.0,20515.0,23137.0,26207.0,20261.0,20484.0,3603.0,4591.0,139771.0,318246.0,100959.0,805382.0,4790.0,4727.0,81449.0,85708.0,84909.0,78932.0,20900.0,16585.0,15534.0,14855.0,17857.0,4339.0,6462.0,8450.0,0,
98,14130.0,11167.0,15239.0,7876.0,29530.0,8923.0,27537.0,22111.0,31686.0,20533.0,29612.0,28091.0,23931.0,25164.0,4970.0,3131.0,139771.0,398922.0,100959.0,808324.0,5077.0,6442.0,87193.0,100813.0,104470.0,85771.0,20900.0,19768.0,16191.0,17283.0,21609.0,4288.0,8183.0,10598.0,0,
99,15924.0,11416.0,15866.0,9823.0,22987.0,10478.0,25664.0,17301.0,14394.0,7581.0,26402.0,23297.0,18504.0,20126.0,6994.0,3131.0,134711.0,308923.0,121089.0,772094.0,5043.0,8185.0,80689.0,95501.0,85509.0,77946.0,15509.0,19433.0,14053.0,17283.0,18659.0,4184.0,7602.0,6788.0,0,
100,12539.0,10372.0,13313.0,8448.0,26876.0,9965.0,25625.0,19634.0,19498.0,22228.0,30859.0,28564.0,19283.0,19924.0,5607.0,3218.0,163165.0,372779.0,112586.0,576315.0,5374.0,3953.0,69558.0,91438.0,87779.0,70222.0,16427.0,16497.0,17947.0,13702.0,20086.0,5189.0,6164.0,9674.0,0,
101,12539.0,7107.0,14981.0,9116.0,24375.0,8256.0,23620.0,25449.0,13594.0,8627.0,22737.0,26639.0,18582.0,16491.0,4788.0,3211.0,148870.0,371574.0,112261.0,574214.0,4107.0,3953.0,77444.0,97592.0,91221.0,76809.0,18041.0,21970.0,16849.0,13884.0,16831.0,3486.0,6827.0,6727.0,0,
102,10886.0,8510.0,16154.0,8388.0,25593.0,10964.0,27369.0,13053.0,19933.0,24807.0,33039.0,31868.0,19219.0,21505.0,5039.0,3211.0,162503.0,343035.0,125438.0,624174.0,5110.0,4891.0,70375.0,95230.0,91609.0,70429.0,16646.0,18188.0,15503.0,13941.0,19729.0,6768.0,6784.0,10778.0,0,
103,15434.0,9111.0,15183.0,9452.0,24808.0,8037.0,26918.0,18561.0,14975.0,11741.0,29010.0,25803.0,17765.0,19700.0,4948.0,4504.0,163162.0,290311.0,125811.0,625237.0,3975.0,3399.0,69541.0,98289.0,100918.0,67899.0,20193.0,19193.0,14824.0,15765.0,16975.0,4847.0,7283.0,8315.0,0,
104,14192.0,9111.0,12586.0,10195.0,28254.0,9063.0,29149.0,17361.0,13055.0,17418.0,29531.0,31343.0,17765.0,20811.0,4090.0,5354.0,152893.0,421233.0,125036.0,706061.0,4704.0,5789.0,80292.0,93204.0,95760.0,79633.0,19437.0,18459.0,16129.0,15765.0,20941.0,4065.0,7892.0,8207.0,0,
105,12681.0,8776.0,12727.0,8630.0,28254.0,8915.0,26995.0,15831.0,21577.0,19368.0,26031.0,25611.0,16321.0,18222.0,4526.0,5039.0,151990.0,439205.0,119788.0,508827.0,5788.0,5969.0,71579.0,95099.0,93293.0,69429.0,19488.0,15972.0,15317.0,15106.0,20702.0,7169.0,6265.0,9145.0,0,
106,14622.0,9040.0,14146.0,6326.0,26006.0,8342.0,22955.0,13803.0,20275.0,20180.0,28689.0,25611.0,22211.0,18558.0,5734.0,3861.0,132628.0,360305.0,110594.0,608758.0,4836.0,5072.0,75974.0,92307.0,87918.0,73512.0,19505.0,20493.0,13842.0,16286.0,17722.0,5554.0,6575.0,8014.0,0,
107,9603.0,9040.0,14116.0,8840.0,25538.0,9008.0,26153.0,20918.0,18742.0,14333.0,29353.0,26589.0,20889.0,19427.0,2885.0,3861.0,153635.0,408253.0,114630.0,603968.0,5317.0,5453.0,74269.0,88334.0,92255.0,71971.0,17201.0,19291.0,14301.0,13358.0,18923.0,5554.0,6449.0,7769.0,0,
108,15833.0,8479.0,16285.0,8840.0,25436.0,7583.0,25964.0,13488.0,13359.0,21375.0,26220.0,25299.0,16900.0,15692.0,4977.0,4354.0,153353.0,261795.0,122129.0,650214.0,4280.0,3050.0,69901.0,96020.0,93295.0,63045.0,20508.0,18414.0,16355.0,14424.0,18413.0,4189.0,5847.0,8084.0,0,
109,11230.0,11405.0,12443.0,6398.0,29884.0,8360.0,25939.0,24859.0,14089.0,17965.0,28780.0,30275.0,17527.0,19482.0,5233.0,4105.0,155469.0,356069.0,108648.0,518231.0,5445.0,4870.0,67733.0,90268.0,93277.0,71866.0,17606.0,17686.0,14965.0,15336.0,18318.0,4601.0,7098.0,8396.0,0,
110,14835.0,9094.0,12667.0,9010.0,26700.0,8114.0,24511.0,24859.0,10649.0,15816.0,28274.0,27197.0,16384.0,17822.0,5383.0,5241.0,141599.0,339070.0,127928.0,558036.0,5084.0,4875.0,65491.0,90931.0,88136.0,69184.0,19579.0,17894.0,14899.0,14089.0,17311.0,5283.0,6485.0,8123.0,0,
111,14115.0,10003.0,14923.0,8975.0,27169.0,7807.0,26240.0,15220.0,20010.0,17119.0,30475.0,28504.0,17462.0,17571.0,2736.0,5023.0,150174.0,411423.0,127928.0,632238.0,5682.0,4667.0,78677.0,96466.0,101925.0,71294.0,18727.0,20023.0,17620.0,14349.0,20631.0,2708.0,6124.0,8255.0,0,
112,12561.0,8561.0,13327.0,6963.0,30468.0,8735.0,27053.0,21502.0,13263.0,12920.0,29236.0,25544.0,15342.0,19015.0,2690.0,4523.0,150174.0,382870.0,112703.0,740503.0,5374.0,3917.0,77384.0,94798.0,97549.0,72971.0,17849.0,16099.0,15902.0,16994.0,20666.0,5145.0,7158.0,6397.0,0,
113,17492.0,10007.0,13471.0,7410.0,24135.0,8286.0,24956.0,12378.0,15692.0,13493.0,26128.0,27819.0,18962.0,19015.0,5057.0,4948.0,154012.0,391079.0,113364.0,630681.0,3975.0,5870.0,77229.0,102279.0,101693.0,76314.0,18635.0,20101.0,16206.0,15459.0,18592.0,3927.0,6978.0,6732.0,0,
114,12886.0,9472.0,13340.0,8313.0,27211.0,9477.0,29637.0,22049.0,23610.0,21691.0,26128.0,24895.0,22125.0,20406.0,4602.0,5429.0,151973.0,383090.0,107299.0,649169.0,5990.0,5645.0,70428.0,84884.0,92938.0,76761.0,17960.0,18070.0,16775.0,15130.0,20753.0,4006.0,6978.0,8828.0,0,
115,14898.0,10987.0,14403.0,9125.0,23519.0,9031.0,23888.0,15933.0,11502.0,17703.0,25866.0,28415.0,15308.0,15871.0,4378.0,4185.0,151973.0,346427.0,99621.0,556809.0,4406.0,3328.0,73338.0,96475.0,92863.0,75048.0,20334.0,17629.0,15057.0,15363.0,17583.0,4041.0,5653.0,7504.0,0,
116,11783.0,10637.0,12688.0,8775.0,24236.0,10156.0,25828.0,18184.0,16698.0,15617.0,26412.0,26910.0,21642.0,21167.0,4428.0,4760.0,161465.0,382629.0,101933.0,696935.0,6011.0,4397.0,73996.0,86802.0,94004.0,80794.0,16919.0,18856.0,17592.0,15613.0,19337.0,5983.0,7313.0,7934.0,0,
117,15096.0,8573.0,12338.0,8718.0,22668.0,9852.0,25828.0,19835.0,10659.0,14808.0,24794.0,25527.0,14677.0,16706.0,4738.0,5504.0,157742.0,373326.0,100546.0,458356.0,4818.0,5411.0,64847.0,93608.0,96070.0,68187.0,17507.0,17940.0,16363.0,15896.0,17545.0,4595.0,5064.0,7417.0,0,
118,15620.0,11816.0,13426.0,8951.0,28325.0,9822.0,29880.0,17086.0,19774.0,16352.0,29285.0,28781.0,23146.0,16706.0,4663.0,4087.0,157742.0,468175.0,98895.0,458356.0,5506.0,4801.0,64847.0,98821.0,95850.0,68187.0,20934.0,19614.0,16320.0,18479.0,20560.0,6031.0,7065.0,8103.0,0,
119,13750.0,9699.0,13055.0,9030.0,26004.0,9924.0,23935.0,19041.0,16238.0,18981.0,26364.0,24545.0,18075.0,20087.0,4567.0,3873.0,133738.0,441703.0,98895.0,584332.0,4513.0,6315.0,74281.0,93974.0,99080.0,74030.0,17595.0,18874.0,17088.0,15854.0,19332.0,2851.0,6778.0,7185.0,0,
120,15111.0,11291.0,14916.0,7718.0,23986.0,9466.0,23935.0,13112.0,22699.0,16653.0,28513.0,28660.0,20976.0,19721.0,3641.0,3873.0,141749.0,371326.0,114586.0,618125.0,5855.0,4998.0,75504.0,89749.0,83583.0,71173.0,18454.0,14265.0,14827.0,14290.0,17617.0,3858.0,6893.0,5621.0,0,
121,11669.0,9687.0,14916.0,9637.0,30033.0,8762.0,25610.0,27131.0,17421.0,12194.0,25354.0,25709.0,21579.0,18401.0,5010.0,3286.0,147959.0,318106.0,114601.0,774440.0,5855.0,5734.0,75527.0,96888.0,83583.0,79631.0,21004.0,18418.0,18319.0,15103.0,20841.0,4110.0,6739.0,9545.0,0,
122,14321.0,11001.0,16821.0,8991.0,25080.0,8161.0,23153.0,8728.0,8418.0,19293.0,25712.0,27685.0,21061.0,19841.0,4670.0,3286.0,150373.0,384660.0,87838.0,594217.0,3354.0,6911.0,71381.0,78971.0,86992.0,70323.0,18252.0,14173.0,12295.0,16936.0,17006.0,4777.0,6046.0,9545.0,0,
123,11385.0,8896.0,13286.0,9124.0,24465.0,8161.0,25385.0,19162.0,14222.0,12507.0,27701.0,23746.0,21893.0,23534.0,4670.0,2462.0,146332.0,446806.0,106250.0,622895.0,5783.0,4352.0,73735.0,92892.0,88099.0,76024.0,16982.0,18082.0,16251.0,16316.0,19624.0,5662.0,6868.0,9591.0,0,
124,13209.0,11617.0,15003.0,9412.0,23908.0,8702.0,25562.0,9461.0,14222.0,13137.0,26251.0,27367.0,15068.0,16152.0,4220.0,4279.0,141969.0,375058.0,106250.0,522123.0,5630.0,7291.0,73366.0,91934.0,95383.0,76016.0,16982.0,19582.0,16700.0,16051.0,17993.0,5651.0,4760.0,6989.0,0,
125,12417.0,10611.0,10983.0,8586.0,23090.0,9452.0,24270.0,13974.0,16488.0,21922.0,22118.0,26365.0,23862.0,23394.0,4745.0,4195.0,135416.0,384160.0,86214.0,744264.0,3238.0,5685.0,74273.0,82234.0,78546.0,73116.0,17449.0,16498.0,12462.0,17938.0,18888.0,3333.0,6730.0,8811.0,0,
126,15055.0,10571.0,13184.0,7299.0,25976.0,9465.0,27122.0,27049.0,14235.0,19060.0,26560.0,28128.0,18226.0,18747.0,6267.0,4929.0,135155.0,392804.0,86214.0,643593.0,4712.0,5685.0,73604.0,95913.0,89546.0,76758.0,20103.0,20313.0,16288.0,17810.0,19075.0,3715.0,6974.0,7145.0,0,
127,15055.0,9351.0,11649.0,6656.0,26132.0,6300.0,21612.0,16943.0,16895.0,18309.0,25637.0,27245.0,19047.0,19116.0,5903.0,4673.0,148528.0,293992.0,97875.0,587293.0,4231.0,4310.0,63183.0,80057.0,81370.0,65646.0,14788.0,17217.0,13724.0,14085.0,20042.0,3883.0,6335.0,8324.0,0,
128,14569.0,9674.0,16871.0,9204.0,27018.0,9461.0,26827.0,20303.0,13832.0,10522.0,25007.0,24557.0,17997.0,17718.0,1743.0,5347.0,145863.0,404655.0,114303.0,650854.0,3900.0,3375.0,80025.0,94505.0,94996.0,74797.0,19335.0,17217.0,15253.0,16936.0,17576.0,3595.0,5915.0,8142.0,0,
129,12128.0,11747.0,11453.0,9691.0,26048.0,10290.0,26239.0,22044.0,21272.0,25898.0,31422.0,28030.0,21243.0,20605.0,4264.0,4861.0,145863.0,373852.0,98679.0,684783.0,6062.0,5671.0,75568.0,96203.0,100981.0,76760.0,17232.0,17846.0,15253.0,16399.0,19708.0,5664.0,5764.0,9732.0,0,
130,12128.0,10051.0,14436.0,9309.0,26113.0,7949.0,23294.0,15146.0,8430.0,5619.0,25879.0,24888.0,17692.0,17292.0,3820.0,3948.0,157882.0,400055.0,100109.0,573654.0,4148.0,4437.0,72294.0,94488.0,86473.0,81365.0,18635.0,20183.0,17782.0,15129.0,18695.0,4952.0,4709.0,6730.0,0,
131,14292.0,10051.0,12264.0,10456.0,24809.0,8427.0,28391.0,15888.0,13450.0,20879.0,28772.0,27440.0,19637.0,21494.0,4576.0,3767.0,157171.0,383771.0,112304.0,700727.0,3768.0,6558.0,75951.0,92219.0,97299.0,78982.0,19164.0,17255.0,15095.0,16610.0,19356.0,4594.0,7967.0,8203.0,0,
132,15507.0,11171.0,15902.0,7629.0,25586.0,10068.0,25266.0,19805.0,12261.0,9556.0,23895.0,26870.0,16528.0,19326.0,3077.0,3936.0,159472.0,370767.0,99639.0,682397.0,4586.0,3784.0,77537.0,99343.0,92901.0,77568.0,20712.0,18992.0,15435.0,15983.0,18916.0,7234.0,7492.0,6163.0,0,
133,13159.0,11147.0,13381.0,8312.0,26645.0,9450.0,24178.0,13439.0,15340.0,23471.0,29426.0,26870.0,19401.0,18765.0,4698.0,3448.0,156733.0,379360.0,115650.0,492255.0,4986.0,5874.0,66877.0,86965.0,90113.0,66038.0,16842.0,18660.0,13527.0,15962.0,19153.0,6023.0,6353.0,8743.0,0,
134,15961.0,8297.0,14779.0,9209.0,26911.0,8689.0,27065.0,14949.0,15585.0,10375.0,26763.0,22171.0,20338.0,21925.0,5426.0,4523.0,163946.0,410091.0,104184.0,642666.0,4588.0,3658.0,76042.0,99506.0,96833.0,76191.0,17358.0,21485.0,15993.0,15950.0,21128.0,4150.0,8344.0,8655.0,0,
135,13093.0,9468.0,15180.0,9398.0,26911.0,7765.0,24211.0,20590.0,24456.0,16177.0,28618.0,32695.0,19806.0,20004.0,6483.0,3936.0,156418.0,417541.0,104184.0,597015.0,4306.0,5370.0,76042.0,95972.0,95782.0,77717.0,19045.0,18331.0,14640.0,15900.0,19725.0,3535.0,6725.0,7071.0,0,
136,15100.0,8175.0,13971.0,9928.0,28464.0,9666.0,28053.0,15858.0,15830.0,11532.0,28977.0,26921.0,19669.0,18766.0,3766.0,4281.0,156418.0,369915.0,118412.0,671140.0,4505.0,4249.0,79413.0,105043.0,103482.0,73719.0,21082.0,18931.0,18472.0,16522.0,18012.0,3535.0,6725.0,9515.0,0,
137,16713.0,8175.0,14946.0,8710.0,23461.0,9822.0,25080.0,7607.0,15288.0,13030.0,30406.0,27350.0,21896.0,17086.0,5124.0,2786.0,156126.0,393191.0,117009.0,627287.0,4562.0,4185.0,76756.0,86747.0,91458.0,82767.0,21304.0,17662.0,18472.0,17152.0,18698.0,2973.0,6097.0,7962.0,0,
138,13536.0,9004.0,11566.0,8860.0,26001.0,9817.0,26317.0,20986.0,29177.0,23311.0,29027.0,27659.0,22980.0,22020.0,7542.0,5504.0,160777.0,393191.0,97081.0,644944.0,3039.0,4172.0,69023.0,88687.0,88945.0,73688.0,17216.0,16174.0,11418.0,16639.0,20186.0,4212.0,7997.0,12169.0,0,
139,14588.0,9004.0,13534.0,8530.0,25441.0,8046.0,21018.0,20986.0,11597.0,10840.0,23747.0,21693.0,18648.0,15296.0,5729.0,5504.0,147632.0,386326.0,95248.0,604733.0,4810.0,4164.0,77859.0,90877.0,92442.0,78977.0,19764.0,18348.0,11418.0,18378.0,15655.0,4954.0,6513.0,7669.0,0,
140,11714.0,9808.0,11548.0,8375.0,26688.0,9120.0,27754.0,18067.0,22312.0,24182.0,30191.0,27836.0,18909.0,19649.0,3460.0,3549.0,150086.0,350773.0,104870.0,640923.0,4513.0,4410.0,70471.0,88314.0,93302.0,72872.0,15469.0,17080.0,15926.0,16648.0,19897.0,4259.0,7258.0,9296.0,0,
141,14750.0,9038.0,13585.0,9185.0,26850.0,9049.0,25686.0,12156.0,16195.0,15663.0,22283.0,24955.0,20557.0,19270.0,5824.0,5335.0,148282.0,399065.0,104423.0,745785.0,3492.0,4054.0,70471.0,95719.0,98562.0,78972.0,19190.0,19815.0,17032.0,17560.0,21526.0,3997.0,7335.0,9739.0,0,
142,14313.0,9168.0,13887.0,7157.0,29282.0,7845.0,25890.0,23219.0,21817.0,18366.0,31303.0,31783.0,16839.0,19979.0,4414.0,4124.0,161398.0,392987.0,105928.0,656619.0,5189.0,2993.0,72584.0,94199.0,97108.0,77499.0,18134.0,21993.0,15797.0,14716.0,20103.0,5039.0,5550.0,7983.0,0,
143,12925.0,9548.0,15239.0,9230.0,28607.0,8646.0,27173.0,16856.0,11684.0,11911.0,31303.0,25493.0,16839.0,20783.0,5257.0,5016.0,152510.0,362568.0,119385.0,784919.0,4686.0,5657.0,79872.0,99978.0,103491.0,82317.0,17536.0,18536.0,15797.0,14716.0,20103.0,4557.0,5550.0,7246.0,0,
144,13852.0,11125.0,14420.0,9954.0,24581.0,8749.0,27173.0,10955.0,14692.0,15237.0,27765.0,25461.0,15735.0,16578.0,5610.0,5260.0,144120.0,349124.0,110260.0,512117.0,3967.0,6043.0,66431.0,90394.0,87674.0,71592.0,17598.0,16616.0,16540.0,14586.0,16672.0,3295.0,4914.0,7026.0,0,
145,14254.0,10126.0,13863.0,8711.0,24167.0,8877.0,25412.0,13275.0,22785.0,15007.0,30794.0,27675.0,21404.0,19453.0,5123.0,5260.0,149859.0,349865.0,110260.0,651111.0,5909.0,5884.0,71365.0,94614.0,96398.0,73023.0,18496.0,19091.0,16403.0,15761.0,19198.0,5407.0,7617.0,6787.0,0,
146,13339.0,10572.0,13710.0,9282.0,25260.0,9868.0,25332.0,22933.0,19433.0,12158.0,23726.0,21356.0,18574.0,17156.0,5361.0,4211.0,159706.0,381397.0,86789.0,546193.0,5961.0,3922.0,75264.0,85547.0,85053.0,73443.0,19278.0,18879.0,14683.0,14518.0,17798.0,3560.0,8294.0,7416.0,0,
147,14669.0,11145.0,14696.0,8067.0,25064.0,9192.0,25682.0,20574.0,13925.0,12158.0,28651.0,27792.0,17825.0,20035.0,6087.0,4279.0,164634.0,353892.0,90425.0,576978.0,5961.0,5848.0,69420.0,92623.0,87628.0,74758.0,20029.0,16779.0,15988.0,17245.0,18509.0,5362.0,7302.0,10102.0,0,
148,15969.0,10054.0,14696.0,9603.0,22640.0,7100.0,26294.0,15111.0,13444.0,20138.0,23813.0,25329.0,22100.0,19118.0,7070.0,4204.0,155940.0,384713.0,88204.0,683723.0,5284.0,6295.0,73776.0,87539.0,84585.0,79659.0,19166.0,20082.0,14060.0,14094.0,20341.0,5663.0,7388.0,7255.0,0,
149,13944.0,10054.0,13954.0,8389.0,28582.0,8519.0,24419.0,9118.0,18345.0,12935.0,31002.0,27808.0,20823.0,19805.0,6127.0,4622.0,161934.0,351762.0,104352.0,628150.0,4836.0,4619.0,81246.0,89808.0,98121.0,78870.0,19549.0,19214.0,16708.0,16883.0,18876.0,5328.0,7679.0,7072.0,0,
150,14012.0,11182.0,13662.0,8594.0,24816.0,8074.0,25899.0,17179.0,21164.0,3835.0,24735.0,27435.0,20550.0,18003.0,6127.0,5279.0,153591.0,362231.0,116398.0,645130.0,4412.0,5652.0,78687.0,90818.0,98203.0,71032.0,19549.0,17226.0,16569.0,16655.0,19651.0,4190.0,8070.0,7077.0,0,
151,15748.0,11516.0,14217.0,8116.0,21896.0,8937.0,24205.0,7348.0,12169.0,15785.0,26684.0,29440.0,18017.0,19379.0,6592.0,4004.0,142250.0,430499.0,114740.0,604900.0,5216.0,6591.0,74974.0,88457.0,99536.0,74652.0,16234.0,21096.0,17461.0,12787.0,17994.0,6731.0,4954.0,8892.0,0,
152,14695.0,8773.0,14738.0,9935.0,29458.0,9622.0,28932.0,14900.0,12169.0,16674.0,27468.0,31182.0,19459.0,21612.0,3938.0,5497.0,166847.0,430499.0,125562.0,651016.0,5423.0,8875.0,76004.0,88457.0,102418.0,79378.0,20723.0,20051.0,16524.0,17743.0,21012.0,5429.0,7964.0,8892.0,0,
153,14205.0,8414.0,16546.0,7840.0,25095.0,7828.0,26279.0,15851.0,15787.0,9236.0,31207.0,29542.0,17417.0,18896.0,3500.0,4098.0,163997.0,345995.0,118429.0,523929.0,4919.0,8875.0,72219.0,89648.0,96222.0,72984.0,20723.0,20051.0,15904.0,17192.0,19372.0,3920.0,5041.0,8302.0,0,
154,13177.0,9268.0,16465.0,9105.0,26537.0,9215.0,27351.0,21221.0,16891.0,16882.0,27343.0,24929.0,18175.0,18054.0,3503.0,4617.0,159272.0,275694.0,100201.0,676505.0,3313.0,5154.0,75944.0,88936.0,92032.0,69927.0,17671.0,17730.0,14137.0,16216.0,19585.0,6778.0,7529.0,8523.0,0,
