index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
75,13507.0,10459.0,12056.0,23501.0,26707.0,25359.0,25564.0,15783.0,20475.0,8916.0,23870.0,23236.0,21858.0,20715.0,3691.0,4779.0,23286.0,764260.0,433311.0,66978.0,130322.0,3731.0,6186.0,92755.0,85986.0,78574.0,79859.0,16836.0,18628.0,18209.0,17936.0,18598.0,19938.0,6994.0,8039.0,0,
76,12691.0,14880.0,14354.0,26041.0,23738.0,24474.0,25022.0,11544.0,6687.0,17145.0,25205.0,22334.0,26165.0,21358.0,5501.0,4516.0,30712.0,824248.0,491456.0,60266.0,118786.0,3709.0,3892.0,89845.0,89833.0,75884.0,86504.0,17422.0,17463.0,17190.0,17654.0,19236.0,17295.0,6207.0,6234.0,0,
77,12103.0,12467.0,11072.0,24302.0,24854.0,21276.0,25022.0,15400.0,16830.0,11903.0,23768.0,23450.0,23392.0,23761.0,5450.0,5335.0,20044.0,705609.0,430982.0,63506.0,128834.0,6163.0,4475.0,75919.0,89044.0,75884.0,70985.0,19636.0,13466.0,18183.0,16958.0,20206.0,16911.0,8977.0,6743.0,0,
78,12748.0,13160.0,12253.0,25119.0,20147.0,26802.0,23018.0,18014.0,16830.0,20101.0,25992.0,23352.0,20934.0,19381.0,4546.0,6166.0,30098.0,784043.0,505804.0,53257.0,109017.0,5397.0,3975.0,91646.0,72458.0,82933.0,79006.0,16561.0,14334.0,15725.0,18639.0,17366.0,17370.0,6643.0,7587.0,0,
79,12748.0,13439.0,14717.0,26282.0,25913.0,27130.0,23018.0,9419.0,19749.0,11198.0,25992.0,23445.0,24513.0,22777.0,5299.0,4929.0,26115.0,784043.0,452441.0,56212.0,144742.0,4659.0,3825.0,93268.0,72458.0,82933.0,85697.0,21306.0,15975.0,18537.0,17800.0,21249.0,21537.0,10065.0,8818.0,0,
80,10519.0,12506.0,12894.0,24646.0,21765.0,25249.0,23967.0,5539.0,9032.0,17322.0,21976.0,23868.0,22601.0,21349.0,6760.0,3967.0,22599.0,714979.0,512260.0,74405.0,135127.0,4659.0,2824.0,85731.0,88994.0,83848.0,88746.0,20813.0,18259.0,19312.0,16250.0,20303.0,20048.0,7071.0,6409.0,0,
81,10519.0,13223.0,13901.0,24646.0,25457.0,27886.0,25590.0,5539.0,22843.0,13975.0,20899.0,22180.0,28389.0,21717.0,5779.0,4373.0,21547.0,744963.0,540207.0,72484.0,134030.0,5339.0,5374.0,91842.0,86959.0,83848.0,87546.0,19209.0,16751.0,14894.0,18188.0,20453.0,20486.0,10309.0,8600.0,0,
82,13252.0,13223.0,12339.0,26328.0,25358.0,22377.0,27108.0,7673.0,12654.0,17537.0,20899.0,22180.0,21586.0,18308.0,2927.0,4448.0,17555.0,854150.0,448610.0,59245.0,128947.0,4920.0,6318.0,91842.0,73843.0,92121.0,79712.0,18858.0,13717.0,17154.0,16944.0,19076.0,19164.0,7076.0,6893.0,0,
83,11402.0,13088.0,13082.0,22806.0,25815.0,22162.0,26025.0,12112.0,20840.0,16105.0,18139.0,20370.0,25621.0,23249.0,6800.0,5922.0,31121.0,716828.0,430134.0,66587.0,121814.0,4579.0,5884.0,79557.0,84233.0,85325.0,80730.0,19941.0,15553.0,17233.0,17790.0,20503.0,18316.0,7213.0,8303.0,0,
84,11402.0,15280.0,14587.0,22806.0,27318.0,25730.0,26609.0,10118.0,16821.0,12620.0,25580.0,20370.0,22477.0,21786.0,7076.0,5260.0,30042.0,716828.0,518267.0,78260.0,124778.0,5664.0,3748.0,93605.0,92383.0,85325.0,94236.0,19619.0,18063.0,19093.0,17790.0,22113.0,20057.0,9384.0,6806.0,0,
85,11611.0,12057.0,13656.0,26301.0,23930.0,24627.0,24681.0,12294.0,12716.0,15836.0,22383.0,24605.0,22477.0,25807.0,5401.0,5828.0,27952.0,888986.0,460712.0,67000.0,131764.0,6403.0,3748.0,91726.0,79468.0,88823.0,89861.0,17330.0,19211.0,17841.0,19410.0,21769.0,19850.0,9384.0,7690.0,0,
86,13716.0,11691.0,11198.0,25271.0,24250.0,22860.0,23040.0,20536.0,16710.0,18793.0,24395.0,24150.0,25654.0,24134.0,4253.0,5910.0,28685.0,812722.0,430672.0,66878.0,133592.0,4035.0,3896.0,80802.0,83473.0,77940.0,74041.0,18148.0,16775.0,15756.0,16821.0,20724.0,19523.0,8737.0,7471.0,0,
87,12599.0,12747.0,13651.0,24388.0,26105.0,26720.0,26477.0,18362.0,11201.0,19641.0,23936.0,24100.0,25291.0,20629.0,5782.0,5910.0,23134.0,914311.0,381064.0,58792.0,133918.0,6771.0,5780.0,80802.0,77015.0,77940.0,84051.0,17557.0,17542.0,19856.0,17622.0,20163.0,20432.0,8455.0,7471.0,0,
88,12302.0,12578.0,13064.0,25580.0,27041.0,25796.0,25680.0,19357.0,24470.0,9671.0,22026.0,24516.0,22050.0,24461.0,5658.0,2568.0,19828.0,902425.0,392256.0,65037.0,130522.0,7383.0,5043.0,82264.0,88040.0,78696.0,86359.0,19258.0,19878.0,16247.0,19020.0,20163.0,20145.0,8731.0,7185.0,0,
89,11727.0,12550.0,12219.0,25299.0,26005.0,26436.0,28675.0,7643.0,12718.0,13137.0,22026.0,25623.0,23189.0,20672.0,4248.0,5753.0,19444.0,875682.0,479896.0,70479.0,131888.0,2492.0,5806.0,90910.0,81569.0,85797.0,85313.0,18313.0,19074.0,19436.0,16491.0,18509.0,20105.0,9505.0,6716.0,0,
90,10437.0,12180.0,12485.0,23360.0,24117.0,23170.0,22403.0,15129.0,28275.0,17481.0,24353.0,23606.0,21757.0,22489.0,5363.0,5753.0,24973.0,907995.0,350932.0,69580.0,128829.0,4394.0,5791.0,87770.0,83546.0,79900.0,71107.0,19288.0,14798.0,16578.0,18121.0,18509.0,19142.0,6627.0,6689.0,0,
91,10437.0,12191.0,12485.0,26599.0,26430.0,24252.0,26105.0,13654.0,16759.0,15717.0,22573.0,25355.0,21098.0,21215.0,4458.0,5023.0,27137.0,834669.0,478419.0,67328.0,105319.0,4618.0,4911.0,94774.0,80245.0,81893.0,88132.0,19288.0,19682.0,16939.0,18923.0,20160.0,18456.0,6991.0,8606.0,0,
92,12188.0,13213.0,14256.0,25701.0,26745.0,25525.0,26872.0,16246.0,20866.0,22850.0,24053.0,22427.0,27537.0,25046.0,5658.0,4929.0,27661.0,735879.0,451488.0,75123.0,129918.0,3795.0,4389.0,87014.0,86005.0,84078.0,94098.0,15286.0,16714.0,19437.0,18791.0,21257.0,18792.0,7849.0,8491.0,0,
93,13591.0,12214.0,13118.0,25701.0,26358.0,25350.0,27014.0,22081.0,14247.0,15353.0,25749.0,22427.0,22840.0,19030.0,6520.0,4598.0,20994.0,735879.0,459540.0,70207.0,143524.0,6676.0,4280.0,92324.0,87981.0,84078.0,94098.0,19122.0,17698.0,18716.0,18791.0,21153.0,20702.0,9886.0,7548.0,0,
94,13111.0,13331.0,12833.0,22644.0,24878.0,25635.0,22893.0,8156.0,15425.0,12471.0,22303.0,25502.0,22587.0,21374.0,4684.0,3704.0,21345.0,799274.0,487358.0,51478.0,138613.0,5703.0,6111.0,84216.0,83977.0,86686.0,75912.0,19146.0,18365.0,18629.0,18159.0,18331.0,18850.0,6085.0,6313.0,0,
95,13111.0,11980.0,12091.0,22473.0,26572.0,26137.0,26473.0,19293.0,12966.0,16700.0,24260.0,23955.0,22896.0,25438.0,8449.0,3880.0,20240.0,819322.0,390646.0,78689.0,130815.0,4405.0,5780.0,86530.0,84530.0,83196.0,91082.0,20960.0,17546.0,17646.0,15795.0,22314.0,18305.0,6954.0,9006.0,0,
96,11311.0,13833.0,18265.0,24705.0,26812.0,26137.0,24839.0,13298.0,9529.0,14495.0,23587.0,23297.0,23210.0,24179.0,4283.0,6159.0,23211.0,740068.0,390646.0,68567.0,144144.0,5736.0,2760.0,86530.0,89982.0,92974.0,91686.0,19144.0,17546.0,19311.0,15795.0,20773.0,20286.0,7325.0,9006.0,0,
97,11311.0,9462.0,12358.0,23767.0,25594.0,22716.0,23533.0,17247.0,14709.0,17331.0,25817.0,24523.0,22787.0,20084.0,7464.0,2643.0,23084.0,811808.0,505757.0,62090.0,107128.0,5756.0,4893.0,83279.0,75280.0,85721.0,78893.0,16268.0,17227.0,18762.0,16766.0,17563.0,20996.0,10043.0,7246.0,0,
98,10459.0,14768.0,12307.0,25969.0,25594.0,25315.0,25867.0,10142.0,18456.0,29573.0,23601.0,24998.0,21886.0,24099.0,6651.0,2643.0,24010.0,770635.0,466991.0,65127.0,129000.0,3946.0,4893.0,83429.0,82230.0,86794.0,85698.0,18664.0,16497.0,16827.0,19633.0,20831.0,17734.0,6546.0,8813.0,0,
99,10459.0,12075.0,12409.0,25969.0,26310.0,26086.0,24606.0,12297.0,20422.0,15923.0,25000.0,24998.0,22242.0,23382.0,6163.0,5850.0,24881.0,770635.0,535593.0,73799.0,125863.0,5465.0,2907.0,83429.0,85181.0,86794.0,89370.0,20116.0,16497.0,17466.0,19633.0,20518.0,17973.0,8426.0,8857.0,0,
100,11313.0,10987.0,11955.0,22634.0,24519.0,21753.0,21215.0,12297.0,9199.0,18965.0,23153.0,22509.0,22396.0,21730.0,6824.0,5666.0,22379.0,714561.0,498258.0,66102.0,108959.0,6598.0,5043.0,81061.0,76187.0,77888.0,78612.0,18083.0,15140.0,17701.0,14187.0,19127.0,17862.0,7622.0,5450.0,0,
101,11313.0,10897.0,13560.0,21878.0,21324.0,23273.0,25109.0,17346.0,14254.0,13469.0,21143.0,18183.0,21849.0,19607.0,6712.0,4948.0,20576.0,610952.0,420581.0,57113.0,128427.0,4202.0,4557.0,80182.0,73966.0,82839.0,78864.0,16554.0,15388.0,16535.0,17034.0,18887.0,19459.0,7696.0,7859.0,0,
102,9957.0,12020.0,13290.0,22728.0,25872.0,24089.0,23630.0,14337.0,11007.0,14251.0,21440.0,23228.0,23877.0,22925.0,6712.0,2293.0,22566.0,654268.0,476632.0,59917.0,131160.0,7434.0,3163.0,81166.0,74478.0,81073.0,77029.0,16202.0,16925.0,17043.0,13999.0,17979.0,19453.0,8798.0,6842.0,0,
103,13093.0,12939.0,10922.0,25826.0,26257.0,27226.0,27395.0,19558.0,14128.0,5920.0,22157.0,24898.0,22481.0,22714.0,6961.0,4909.0,24817.0,654268.0,508365.0,64529.0,131160.0,4124.0,5449.0,81166.0,89038.0,92833.0,87011.0,19956.0,17593.0,17103.0,13999.0,22729.0,16724.0,7360.0,6966.0,0,
104,10305.0,13998.0,13496.0,23400.0,25751.0,21716.0,23252.0,12985.0,17586.0,16330.0,21307.0,20170.0,23277.0,27129.0,4718.0,4815.0,24817.0,675579.0,515063.0,71021.0,136584.0,3329.0,3437.0,80479.0,89455.0,78779.0,86381.0,16634.0,15119.0,17895.0,14472.0,19465.0,19935.0,5110.0,8767.0,0,
105,10950.0,11118.0,11913.0,23400.0,23156.0,25288.0,23252.0,11587.0,17586.0,16807.0,25411.0,24387.0,21695.0,21349.0,3908.0,4361.0,22051.0,721580.0,480477.0,63934.0,133523.0,3803.0,4622.0,79864.0,77154.0,88194.0,89068.0,17187.0,18565.0,16927.0,17284.0,20587.0,18686.0,6454.0,7639.0,0,
106,10288.0,12696.0,11799.0,22202.0,23603.0,25822.0,22988.0,16458.0,12870.0,14356.0,24173.0,22895.0,21244.0,22221.0,5567.0,4929.0,16923.0,775707.0,478165.0,53175.0,130817.0,3803.0,3494.0,79307.0,77154.0,81326.0,81417.0,16831.0,18721.0,14671.0,18490.0,19452.0,16265.0,5457.0,8126.0,0,
107,10857.0,11783.0,13181.0,21395.0,24803.0,24776.0,24631.0,17080.0,17842.0,15880.0,21708.0,23129.0,22754.0,22975.0,6408.0,3767.0,16923.0,705865.0,461659.0,76738.0,118615.0,4604.0,5374.0,85395.0,88575.0,88626.0,90930.0,17459.0,15972.0,17131.0,17046.0,17860.0,19215.0,9159.0,5444.0,0,
108,10728.0,13972.0,12689.0,24849.0,22844.0,22255.0,22838.0,14689.0,6418.0,12522.0,19979.0,23609.0,19157.0,21687.0,4531.0,4835.0,22106.0,727222.0,444209.0,61788.0,128461.0,4901.0,3155.0,80210.0,80482.0,73717.0,75572.0,16920.0,14961.0,16686.0,17135.0,18112.0,18233.0,6546.0,7139.0,0,
109,12567.0,10767.0,11390.0,24536.0,21386.0,27171.0,23613.0,9464.0,15855.0,13885.0,20443.0,22879.0,22844.0,22517.0,6274.0,5347.0,22106.0,674533.0,495683.0,60895.0,127731.0,3448.0,4306.0,80821.0,83937.0,73717.0,82422.0,19285.0,17609.0,18485.0,16575.0,19575.0,17277.0,7136.0,7275.0,0,
110,12104.0,13097.0,11864.0,24536.0,26426.0,27171.0,24889.0,19941.0,12346.0,15252.0,24424.0,24345.0,20645.0,24425.0,5029.0,5039.0,18211.0,674533.0,494547.0,66564.0,145677.0,5413.0,2760.0,87004.0,92753.0,87794.0,85865.0,20128.0,16147.0,18199.0,16575.0,21529.0,18137.0,7136.0,7854.0,0,
111,12844.0,12801.0,12696.0,23445.0,26298.0,24177.0,25342.0,12472.0,17575.0,22042.0,21128.0,22403.0,20645.0,27806.0,5023.0,4598.0,20193.0,741342.0,479292.0,66495.0,138879.0,5637.0,3494.0,85873.0,89892.0,89363.0,92948.0,18043.0,16665.0,17089.0,18753.0,20364.0,19612.0,6207.0,8133.0,0,
112,8188.0,12801.0,13267.0,22530.0,21662.0,25633.0,25074.0,12105.0,16487.0,19718.0,24707.0,24911.0,21723.0,19132.0,4879.0,5835.0,30098.0,769300.0,468878.0,70506.0,110701.0,4248.0,5118.0,78209.0,82857.0,77416.0,78399.0,14814.0,16024.0,16396.0,16926.0,19165.0,19945.0,6571.0,8133.0,0,
113,10567.0,12851.0,12623.0,23315.0,21938.0,23526.0,22109.0,15358.0,18064.0,8352.0,20015.0,19344.0,22871.0,21246.0,4555.0,4448.0,27826.0,678917.0,424279.0,72137.0,123229.0,6190.0,5346.0,84143.0,84597.0,87342.0,81336.0,17540.0,17448.0,17136.0,15473.0,19536.0,17940.0,6654.0,7508.0,0,
114,11967.0,11329.0,13230.0,23315.0,26198.0,26170.0,28963.0,18564.0,21290.0,27302.0,23418.0,22777.0,22405.0,24559.0,5524.0,4767.0,25388.0,678917.0,491192.0,57564.0,140629.0,5035.0,4899.0,84143.0,91144.0,83399.0,86804.0,18388.0,17148.0,18604.0,15044.0,21630.0,17940.0,9187.0,7305.0,0,
115,10854.0,13301.0,12972.0,21765.0,21185.0,21882.0,22327.0,13003.0,17286.0,7964.0,20918.0,17058.0,22835.0,24559.0,5522.0,3542.0,19739.0,625516.0,456913.0,60248.0,121537.0,4689.0,4253.0,73496.0,83200.0,76317.0,82770.0,16272.0,16300.0,15115.0,16406.0,19401.0,15294.0,7297.0,3575.0,0,
116,10557.0,11760.0,10860.0,23410.0,26593.0,24202.0,27927.0,13218.0,16632.0,22681.0,23295.0,24201.0,24048.0,24644.0,4352.0,5342.0,26592.0,651554.0,475730.0,67865.0,144832.0,4121.0,5794.0,78863.0,82093.0,84283.0,81683.0,19896.0,14508.0,17892.0,17409.0,16612.0,19687.0,7297.0,5368.0,0,
117,11135.0,11103.0,13932.0,24160.0,24466.0,21644.0,25293.0,12163.0,19092.0,11227.0,22275.0,23031.0,18933.0,19763.0,6883.0,5260.0,24566.0,677167.0,489539.0,52495.0,126310.0,3184.0,3411.0,81937.0,85458.0,77266.0,85632.0,19896.0,17828.0,15609.0,17409.0,16612.0,20174.0,5833.0,9017.0,0,
118,12075.0,12481.0,11567.0,24515.0,26596.0,22909.0,26899.0,12163.0,15907.0,22506.0,22457.0,23031.0,23577.0,22620.0,4489.0,1575.0,17761.0,677167.0,447924.0,71297.0,136443.0,5346.0,5039.0,83001.0,82886.0,86211.0,90815.0,18934.0,18645.0,17149.0,16069.0,18429.0,19720.0,8103.0,5544.0,0,
119,8999.0,15208.0,11567.0,22266.0,23707.0,24926.0,24825.0,11125.0,15768.0,15685.0,23415.0,21425.0,22684.0,25123.0,3576.0,4748.0,24662.0,668444.0,447924.0,69156.0,134573.0,4863.0,3321.0,80113.0,81952.0,80202.0,84478.0,14816.0,15706.0,20056.0,16085.0,19749.0,18013.0,6187.0,8284.0,0,
120,11446.0,11392.0,11081.0,24477.0,23598.0,23693.0,21212.0,11514.0,16057.0,12197.0,19915.0,19564.0,28660.0,23043.0,4135.0,4598.0,24662.0,692156.0,409501.0,60500.0,126524.0,4493.0,5043.0,81059.0,82814.0,81368.0,84478.0,18665.0,13776.0,16996.0,14398.0,19927.0,17045.0,7641.0,7937.0,0,
121,11446.0,12461.0,11398.0,24477.0,24975.0,21414.0,24481.0,14690.0,17982.0,19738.0,24623.0,19564.0,20240.0,21649.0,4738.0,4692.0,19938.0,692156.0,501465.0,59136.0,127346.0,5724.0,4844.0,81059.0,87589.0,86464.0,75973.0,16939.0,16735.0,17156.0,16444.0,19824.0,19217.0,5588.0,8374.0,0,
122,10464.0,11798.0,11398.0,23820.0,24703.0,22293.0,25178.0,13756.0,18388.0,23647.0,19500.0,22348.0,22311.0,20684.0,3170.0,4455.0,23500.0,684586.0,517830.0,64199.0,127633.0,4027.0,2964.0,80649.0,87517.0,85417.0,88839.0,19427.0,18487.0,17249.0,14831.0,20534.0,18485.0,6717.0,7316.0,0,
123,10464.0,10871.0,10196.0,18871.0,25199.0,22019.0,22844.0,17877.0,11759.0,7343.0,19516.0,19813.0,22677.0,21876.0,4097.0,3617.0,22596.0,527439.0,419623.0,66439.0,122260.0,6230.0,4174.0,65797.0,77899.0,65514.0,79052.0,18360.0,15357.0,13785.0,15502.0,17929.0,19165.0,7999.0,6057.0,0,
124,10609.0,11114.0,17331.0,24142.0,25199.0,24131.0,25720.0,17877.0,10948.0,12548.0,23397.0,20403.0,22112.0,20569.0,6893.0,4429.0,27240.0,765359.0,469308.0,66709.0,118744.0,5104.0,4099.0,73744.0,88031.0,85329.0,80072.0,16695.0,17262.0,15745.0,16590.0,19295.0,19030.0,4816.0,7487.0,0,
125,10609.0,11786.0,10690.0,26146.0,23306.0,22774.0,23442.0,12901.0,12276.0,20595.0,23858.0,21034.0,27081.0,24016.0,3889.0,4429.0,29352.0,687445.0,485737.0,68433.0,128801.0,5403.0,5118.0,84509.0,81117.0,85329.0,83540.0,17822.0,16904.0,15745.0,16424.0,21677.0,17924.0,9352.0,6089.0,0,
126,11829.0,12867.0,13288.0,24582.0,26490.0,25960.0,27261.0,13483.0,18640.0,12289.0,23612.0,22430.0,21341.0,20084.0,4270.0,4429.0,23548.0,807429.0,413330.0,76542.0,130457.0,6827.0,4637.0,84509.0,84470.0,84788.0,85748.0,18639.0,16505.0,20996.0,15394.0,20466.0,18841.0,7943.0,8549.0,0,
127,11313.0,12513.0,12419.0,25620.0,25000.0,25622.0,25701.0,5963.0,14113.0,25388.0,22320.0,22430.0,23839.0,30031.0,7238.0,5169.0,25922.0,807429.0,525057.0,69115.0,145000.0,7020.0,5250.0,91039.0,87013.0,87704.0,90341.0,18845.0,16666.0,17091.0,15394.0,22222.0,19321.0,10474.0,6901.0,0,
128,12089.0,11500.0,10513.0,22820.0,21384.0,22728.0,23054.0,20435.0,21601.0,8685.0,23690.0,23744.0,18367.0,20938.0,7140.0,4117.0,20368.0,604363.0,444752.0,55808.0,136816.0,3965.0,5242.0,86885.0,75989.0,74726.0,74636.0,17437.0,16318.0,16116.0,14363.0,16962.0,18523.0,8208.0,8387.0,0,
129,11172.0,13616.0,13211.0,25894.0,25721.0,21343.0,21354.0,16120.0,14163.0,14043.0,20511.0,20504.0,23070.0,22470.0,7168.0,5165.0,21899.0,683322.0,430820.0,57678.0,130946.0,5551.0,5498.0,78746.0,82482.0,84364.0,87395.0,19456.0,16157.0,19534.0,16126.0,21749.0,19185.0,8069.0,7645.0,0,
130,11172.0,13390.0,13271.0,25841.0,26594.0,24852.0,25905.0,17360.0,12551.0,17027.0,23668.0,20754.0,26531.0,24940.0,3813.0,5260.0,29649.0,748502.0,413171.0,68418.0,145559.0,4380.0,4896.0,87500.0,88766.0,87889.0,85403.0,19621.0,16501.0,19534.0,16193.0,18724.0,17259.0,9082.0,6422.0,0,
131,12819.0,11345.0,10830.0,23366.0,22410.0,24605.0,22122.0,12145.0,16273.0,16972.0,23671.0,21077.0,22735.0,19805.0,5996.0,4354.0,20429.0,727020.0,535116.0,54919.0,122079.0,6259.0,5961.0,80421.0,72948.0,84134.0,80441.0,16406.0,16688.0,16993.0,18591.0,21119.0,17614.0,10477.0,7667.0,0,
132,12548.0,13831.0,11235.0,25764.0,23041.0,23930.0,24637.0,6789.0,15518.0,4618.0,23815.0,21672.0,20312.0,20899.0,4683.0,5347.0,20429.0,723069.0,464911.0,54001.0,139989.0,4702.0,4686.0,87757.0,86934.0,84885.0,79624.0,16405.0,18577.0,16949.0,18591.0,19156.0,18792.0,7347.0,6205.0,0,
133,9301.0,12145.0,10461.0,24584.0,22182.0,22969.0,23564.0,20261.0,20744.0,25234.0,24676.0,21672.0,24005.0,23590.0,5097.0,3860.0,15775.0,686518.0,497828.0,72133.0,122582.0,4702.0,5408.0,81755.0,82939.0,74427.0,83017.0,19752.0,15337.0,16941.0,16822.0,19570.0,17361.0,7808.0,8086.0,0,
134,11902.0,11392.0,14187.0,24347.0,25553.0,23939.0,23564.0,9689.0,17531.0,13937.0,23272.0,19850.0,23691.0,19974.0,4907.0,4885.0,15775.0,755692.0,499791.0,65420.0,135570.0,4470.0,3693.0,88461.0,87896.0,74427.0,90497.0,19147.0,18166.0,19387.0,17038.0,19859.0,20573.0,6885.0,6656.0,0,
135,10406.0,13555.0,15321.0,23174.0,20547.0,22167.0,23873.0,14415.0,17531.0,19481.0,23024.0,20407.0,22069.0,23747.0,4074.0,4378.0,20486.0,666108.0,472851.0,70670.0,130648.0,4765.0,4487.0,87004.0,83542.0,81703.0,82638.0,18083.0,15558.0,15704.0,17657.0,16594.0,16776.0,6013.0,6656.0,0,
136,11665.0,12574.0,10743.0,23174.0,23318.0,25887.0,24858.0,9305.0,14126.0,12828.0,22503.0,22578.0,22348.0,23762.0,4135.0,4929.0,16816.0,719058.0,477715.0,80273.0,148158.0,5347.0,4306.0,79454.0,86560.0,76700.0,86237.0,15515.0,15978.0,18717.0,17842.0,19871.0,16776.0,8279.0,6887.0,0,
137,11665.0,12814.0,11399.0,24474.0,23498.0,22857.0,21656.0,13329.0,14126.0,4885.0,21339.0,23469.0,23193.0,20214.0,5117.0,2462.0,20324.0,719058.0,502459.0,55664.0,123867.0,5807.0,3362.0,82082.0,83427.0,85738.0,81895.0,20015.0,16989.0,17424.0,17408.0,18882.0,17187.0,6695.0,7942.0,0,
138,11523.0,12814.0,11479.0,25320.0,25427.0,24237.0,26426.0,9217.0,11569.0,16643.0,23403.0,22206.0,23053.0,23897.0,6206.0,4610.0,27685.0,679128.0,496994.0,53787.0,142550.0,4771.0,4330.0,77635.0,81388.0,79654.0,86403.0,17861.0,16657.0,16860.0,15940.0,18571.0,17785.0,6536.0,7324.0,0,
139,11040.0,11553.0,12452.0,23483.0,25915.0,20130.0,23702.0,15126.0,12741.0,11716.0,21845.0,19742.0,23029.0,22308.0,4488.0,3786.0,19295.0,652960.0,428561.0,64502.0,128329.0,4011.0,3486.0,76699.0,77259.0,72554.0,85105.0,14330.0,16376.0,15879.0,17085.0,18820.0,19057.0,7784.0,6344.0,0,
140,10413.0,12566.0,12621.0,24092.0,23417.0,22608.0,19889.0,11729.0,10393.0,14788.0,22576.0,20974.0,23029.0,23514.0,5456.0,3786.0,25736.0,653415.0,463095.0,56769.0,124467.0,4346.0,3238.0,83187.0,78082.0,75926.0,71618.0,18437.0,15559.0,15935.0,16050.0,18304.0,16620.0,6683.0,7601.0,0,
141,11542.0,11246.0,12741.0,22045.0,23946.0,25841.0,25593.0,11729.0,16081.0,14788.0,21893.0,20868.0,22323.0,23066.0,6273.0,4023.0,24062.0,781542.0,487370.0,63638.0,110334.0,5359.0,5705.0,84309.0,81839.0,84915.0,83970.0,18495.0,17394.0,16869.0,17610.0,18466.0,19462.0,6683.0,7089.0,0,
142,13000.0,13962.0,12400.0,22232.0,21282.0,21613.0,25083.0,13777.0,10919.0,16150.0,20381.0,20463.0,20118.0,23314.0,3574.0,4220.0,25693.0,756585.0,458829.0,64762.0,125843.0,5797.0,6111.0,81192.0,84830.0,82555.0,80393.0,19798.0,15683.0,16973.0,18184.0,19328.0,17590.0,7977.0,8223.0,0,
143,10569.0,12171.0,13270.0,23249.0,24294.0,20304.0,22506.0,7134.0,15840.0,17211.0,21864.0,21718.0,26294.0,23314.0,5138.0,4220.0,31719.0,670075.0,439042.0,84399.0,122157.0,4439.0,5250.0,79773.0,79423.0,79784.0,88120.0,18494.0,15676.0,16871.0,14881.0,18722.0,18641.0,5849.0,7660.0,0,
144,10569.0,13226.0,13021.0,23479.0,25878.0,20304.0,22863.0,15241.0,15977.0,11185.0,20660.0,21995.0,22240.0,22312.0,3908.0,3930.0,27427.0,658161.0,468784.0,63037.0,139111.0,5004.0,5250.0,81718.0,83831.0,85913.0,81943.0,17428.0,15984.0,19082.0,18027.0,18722.0,18406.0,7529.0,5955.0,0,
145,11177.0,14229.0,12889.0,21870.0,22891.0,22481.0,21789.0,7038.0,15527.0,12189.0,20739.0,19010.0,22275.0,22443.0,4540.0,5185.0,23642.0,754562.0,423429.0,50708.0,117941.0,3670.0,3238.0,79015.0,74140.0,80402.0,78662.0,16801.0,15185.0,17385.0,15062.0,18549.0,17512.0,5435.0,7807.0,0,
146,9506.0,14900.0,12654.0,21435.0,23594.0,25998.0,26249.0,15948.0,8058.0,12152.0,21186.0,20306.0,22860.0,25519.0,5596.0,3617.0,31425.0,730157.0,314447.0,70976.0,139455.0,5503.0,4836.0,82483.0,85665.0,74052.0,87922.0,17158.0,15667.0,17652.0,15570.0,18549.0,16915.0,6020.0,7779.0,0,
147,12229.0,13657.0,16164.0,24972.0,21632.0,25731.0,23847.0,12320.0,15249.0,9122.0,22063.0,21371.0,19899.0,23961.0,4650.0,4673.0,23789.0,730157.0,365736.0,63413.0,143627.0,4709.0,4456.0,82483.0,85067.0,79732.0,86230.0,16909.0,15835.0,17711.0,17402.0,18507.0,17740.0,6882.0,5967.0,0,
148,11541.0,11424.0,11887.0,21954.0,25808.0,22297.0,23401.0,19006.0,21424.0,14310.0,22854.0,24141.0,23581.0,26136.0,6390.0,5523.0,23789.0,670320.0,439699.0,61599.0,126183.0,4994.0,4899.0,79179.0,79049.0,74800.0,79937.0,17705.0,13287.0,16063.0,16047.0,18454.0,17657.0,9396.0,7476.0,0,
149,11391.0,11916.0,11887.0,22984.0,23247.0,26324.0,25673.0,11917.0,6339.0,16800.0,18479.0,17208.0,21459.0,21625.0,5825.0,2230.0,28308.0,715908.0,425634.0,63518.0,116627.0,3796.0,4712.0,83628.0,83136.0,84482.0,79937.0,15086.0,13287.0,15948.0,16019.0,19793.0,16902.0,8126.0,6851.0,0,
150,10853.0,12707.0,12417.0,22574.0,22546.0,23167.0,22842.0,20622.0,17445.0,17443.0,22368.0,23749.0,24377.0,24896.0,4123.0,2974.0,21869.0,691418.0,488900.0,62536.0,132802.0,7377.0,5851.0,74820.0,80649.0,84543.0,77034.0,18960.0,15575.0,16461.0,15762.0,18049.0,16423.0,6662.0,6955.0,0,
